state,constituency,candidate,party,total_votes,year,vote_share,vote_margin,swing_votes,total_constituency_votes,voter_turnout,turnout_impact,winner,winner_party,prev_winner_party,incumbent
Chandigarh,CHANDIGARH,SUNITA,Independent,112,2019,0.024530848,11,-0.00525661,456568,0.024530848,0.999592516,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chandigarh,CHANDIGARH,RAM KUMAR,Independent,101,2019,0.022121568,101,-0.00240928,456568,0.022121568,0.999548157,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chandigarh,Chandigarh,Pawan Kumar Bansal,INC,139880,2004,52.06387018,45248,,268670,52.06387018,0.999999808,1,INC,Indian National Congress,0
Chandigarh,Chandigarh,Satya Pal Jain,BJP,94632,2004,35.22239178,76870,,268670,35.22239178,0.999999716,0,INC,INC,0
Chandigarh,Chandigarh,Harmohan Dhawan,INLD,17762,2004,6.61108423,11559,,268670,6.61108423,0.999998487,0,INC,INC,0
Chandigarh,Chandigarh,Hem Raj,BSP,6203,2004,2.308780288,3016,,268670,2.308780288,0.999995669,0,INC,INC,0
Chandigarh,Chandigarh,Surinder Pal,IND,3187,2004,1.186213571,1142,,268670,1.186213571,0.99999157,0,INC,INC,0
Chandigarh,Chandigarh,Rajinder Bansal,IND,2045,2004,0.761156809,813,-0.425056761,268670,0.761156809,0.999986862,0,INC,INC,0
Chandigarh,Chandigarh,Dharam Paul Sharma,IND,1232,2004,0.458555105,514,-0.302601705,268670,0.458555105,0.999978193,0,INC,INC,0
Chandigarh,Chandigarh,Arvind Jain,IND,718,2004,0.267242342,203,-0.191312763,268670,0.267242342,0.999962582,0,INC,INC,0
Chandigarh,Chandigarh,Vinay Kumar,BSJM,515,2004,0.191684967,27,,268670,0.191684967,0.999947834,0,INC,INC,0
Chandigarh,Chandigarh,Mukesh Kumar,IND,488,2004,0.181635464,7,-0.085606878,268670,0.181635464,0.999944948,0,INC,INC,0
Chandigarh,Chandigarh,Rekha Sharma,IND,481,2004,0.179030037,105,-0.002605427,268670,0.179030037,0.999944147,0,INC,INC,0
Chandigarh,Chandigarh,Ghanshyam Lal,IND,376,2004,0.139948636,64,-0.039081401,268670,0.139948636,0.99992855,0,INC,INC,0
Chandigarh,Chandigarh,Gurcharan Singh,IND,312,2004,0.116127591,43,-0.023821044,268670,0.116127591,0.999913895,0,INC,INC,0
Chandigarh,Chandigarh,Pushpa Kumar Singh,IJP,269,2004,0.100122827,56,,268670,0.100122827,0.999900133,0,INC,INC,0
Chandigarh,Chandigarh,Mohammad Ibrahim,AD,213,2004,0.079279413,25,,268670,0.079279413,0.99987388,0,INC,INC,0
Chandigarh,Chandigarh,Bhupinder Pal,IND,188,2004,0.069974318,19,-0.046153274,268670,0.069974318,0.999857111,0,INC,INC,0
Chandigarh,Chandigarh,Daulat Kuldeep Singh,IND,169,2004,0.062902445,169,-0.007071873,268670,0.062902445,0.999841049,0,INC,INC,0
Chandigarh,Chandigarh,Pawan Kumar Bansal,Indian National Congress,161042,2009,46.87489994,58967,-0.125269778,343557,46.87489994,0.999999787,1,Indian National Congress,INC,0
Chandigarh,Chandigarh,Satya Pal Jain,Bharatiya Janata Party,102075,2009,29.71122696,40641,-15.36224838,343557,29.71122696,0.999999663,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Harmohan Dhawan,Bahujan Samaj Party,61434,2009,17.88174888,49885,15.13049011,343557,17.88174888,0.999999441,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Haffiz Anwar Ul Haq,Rashtriya Janata Dal,11549,2009,3.361596475,8773,3.185472268,343557,3.361596475,0.999997025,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,S K Suri,Independent,2776,2009,0.808017301,1849,0.746846788,343557,0.808017301,0.999987624,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Maya Devi,Independent,927,2009,0.269824221,153,-0.53819308,343557,0.269824221,0.99996294,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Ram Pal Hans,Independent,774,2009,0.225290127,116,-0.044534095,343557,0.225290127,0.999955615,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Goswami Vishwa Bhushan Bharti,Janata Dal (United),658,2009,0.191525715,167,,343557,0.191525715,0.99994779,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Des Raj,Independent,491,2009,0.142916605,26,-0.082373522,343557,0.142916605,0.999930034,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Ajay Goyal,Independent,465,2009,0.135348719,78,-0.007567885,343557,0.135348719,0.999926122,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Khem Lal Bansal,Independent,387,2009,0.112645063,21,-0.022703656,343557,0.112645063,0.999911233,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Paras Nath,Apna Dal,366,2009,0.10653254,45,0.006445893,343557,0.10653254,0.999906141,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Kafil Ahmad,Independent,321,2009,0.093434277,29,-0.019210786,343557,0.093434277,0.999892984,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Darshan Singh,Independent,292,2009,0.084993174,292,-0.008441103,343557,0.084993174,0.999882357,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,Kirron Kher,BJP,191362,2014,42.20087991,69642,6.978488129,453455,42.20087991,0.999999763,1,BJP,Indian National Congress,0
Chandigarh,Chandigarh,Pawan Kumar Bansal,INC,121720,2014,26.84279587,13041,-25.22107431,453455,26.84279587,0.999999627,0,BJP,BJP,0
Chandigarh,Chandigarh,Gulkirat Kaur Panag (Gul Panag),AAAP,108679,2014,23.96687654,92745,,453455,23.96687654,0.999999583,0,BJP,BJP,0
Chandigarh,Chandigarh,Jannat Jahan-Ul-Haq (Naina),BSP,15934,2014,3.51390987,12828,1.205129582,453455,3.51390987,0.999997154,0,BJP,BJP,0
Chandigarh,Chandigarh,None Of The Above,NOTA,3106,2014,0.684963227,463,,453455,0.684963227,0.999985401,0,BJP,BJP,0
Chandigarh,Chandigarh,Reena Sharma,IND,2643,2014,0.582858277,589,0.519955832,453455,0.582858277,0.999982843,0,BJP,BJP,0
Chandigarh,Chandigarh,Shamsher Singh,IND,2054,2014,0.452966667,86,-0.12989161,453455,0.452966667,0.999977924,0,BJP,BJP,0
Chandigarh,Chandigarh,Kawaljit Singh,CPI(ML)(L),1968,2014,0.434001169,971,,453455,0.434001169,0.999976959,0,BJP,BJP,0
Chandigarh,Chandigarh,Pawan Kumar Sharma,IND,997,2014,0.219867462,254,-0.233099205,453455,0.219867462,0.99995452,0,BJP,BJP,0
Chandigarh,Chandigarh,Ramesh Chander,IND,743,2014,0.163853084,83,-0.056014378,453455,0.163853084,0.999938973,0,BJP,BJP,0
Chandigarh,Chandigarh,Ajay Singla,IND,660,2014,0.145549172,20,-0.018303911,453455,0.145549172,0.999931299,0,BJP,BJP,0
Chandigarh,Chandigarh,Khem Lal Bansal,IVD,640,2014,0.141138591,27,,453455,0.141138591,0.999929153,0,BJP,BJP,0
Chandigarh,Chandigarh,Deepak Shukla,IND,613,2014,0.135184307,47,-0.010364865,453455,0.135184307,0.999926032,0,BJP,BJP,0
Chandigarh,Chandigarh,Dharmender Singh,HEP,566,2014,0.124819442,16,,453455,0.124819442,0.999919891,0,BJP,BJP,0
Chandigarh,Chandigarh,Surender Kumar,BMUP,550,2014,0.121290977,116,,453455,0.121290977,0.99991756,0,BJP,BJP,0
Chandigarh,Chandigarh,Surinder Bhardwaj,JD(U),434,2014,0.095709607,37,,453455,0.095709607,0.999895528,0,BJP,BJP,0
Chandigarh,Chandigarh,Amarjit Kaur,IND,397,2014,0.087550033,8,-0.047634275,453455,0.087550033,0.999885793,0,BJP,BJP,0
Chandigarh,Chandigarh,Jasmer Singh,IND,389,2014,0.0857858,389,-0.001764232,453455,0.0857858,0.999883444,0,BJP,BJP,0
Chandigarh,Chandigarh,MANISH TEWARI,Indian National Congress,216657,2024,48.22369373,2504,1.348793785,449275,48.22369373,0.999999793,1,Indian National Congress,BJP,0
Chandigarh,Chandigarh,SANJAY TANDON,Bharatiya Janata Party,214153,2024,47.66635134,207445,17.95512439,449275,47.66635134,0.99999979,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,RITU SINGH,Bahujan Samaj Party,6708,2024,1.493072172,3796,-16.38867671,449275,1.493072172,0.999993302,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,NOTA,None of the Above,2912,2024,0.648155361,286,,449275,0.648155361,0.999984572,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,LAKHVIR SINGH ALIAS KOTLA,Independent,2626,2024,0.584497246,1558,0.499504071,449275,0.584497246,0.999982892,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,DEEPANSHU SHARMA,Akhil Bhartiya Parivar Party,1068,2024,0.237716321,14,,449275,0.237716321,0.999957935,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,EX-ASSISTANT COMMANDANT RANPREET SINGH,Independent,1054,2024,0.234600189,371,-0.349897056,449275,0.234600189,0.999957376,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,VINOD KUMAR,Independent,683,2024,0.152022703,106,-0.082577486,449275,0.152022703,0.999934225,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,SUNIL THAMAN,Haryana Jansena Party,577,2024,0.128429136,141,,449275,0.128429136,0.999922142,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,BALJEET SINGH ALIAS LADDI,Independent,436,2024,0.09704524,115,-0.054977464,449275,0.09704524,0.999896966,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,SUNIL KUMAR,Independent,321,2024,0.071448445,14,-0.025596795,449275,0.071448445,0.999860059,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,PARTAP SINGH RANA,Independent,307,2024,0.068332313,12,-0.003116132,449275,0.068332313,0.999853678,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,MAHANT RAVI KANT MUNI,Independent,295,2024,0.065661343,1,-0.00267097,449275,0.065661343,0.999847727,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,VIVEK SHARMA,Independent,294,2024,0.065438762,39,-0.000223,449275,0.065438762,0.999847209,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,PIAR CHAND ALIAS KOUNDAL,Independent,255,2024,0.05675811,16,-0.008680652,449275,0.05675811,0.999823845,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,KISHOR KUMAR ALIAS BANTI BHAIYA,Independent,239,2024,0.053196817,22,-0.003561293,449275,0.053196817,0.999812054,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,RAJINDER KAUR,Sainik Samaj Party,217,2024,0.048300039,12,,449275,0.048300039,0.999793004,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,RAJ PRINCE SINGH,Super Power India Party,205,2024,0.045629069,51,,449275,0.045629069,0.999780889,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,PUSHPINDER SINGH ALIAS LOVELY ATTAWA,Independent,154,2024,0.034277447,40,-0.01891937,449275,0.034277447,0.999708348,0,Indian National Congress,Indian National Congress,0
Chandigarh,Chandigarh,KULDIP RAI ALIAS HAPPY SOOD MORINDA,Independent,114,2024,0.025374214,114,-0.008903233,449275,0.025374214,0.999606054,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Bastar,Baliram Kashyap,Bharatiya Janata Party,249373,2009,44.15940189,100262,,564711,44.15940189,0.999999774,1,Bharatiya Janata Party,,0
Chattisgarh,Bastar,Shankar Sodi,Indian National Congress,149111,2009,26.40483362,70691,,564711,26.40483362,0.999999621,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bastar,Manish Kunjam,Communist Party Of India,78420,2009,13.88674915,43322,,564711,13.88674915,0.99999928,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bastar,Aytu Ram Mandavi,Bahujan Samaj Party,35098,2009,6.215214508,3722,,564711,6.215214508,0.999998391,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bastar,Subhash Chandra Mourya,Independent,31376,2009,5.556116314,19883,,564711,5.556116314,0.9999982,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bastar,Mayaram Netam Alias (Fulsing Siladar),Independent,11493,2009,2.035200306,1653,-3.520916008,564711,2.035200306,0.999995087,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bastar,Chandra Shekhar Dhruv (Shekhar),Independent,9840,2009,1.742484209,9840,-0.292716097,564711,1.742484209,0.999994261,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dilip Singh Judev,Bharatiya Janata Party,347930,2009,45.18430594,20139,,770024,45.18430594,0.999999779,1,Bharatiya Janata Party,,0
Chattisgarh,Bilaspur,Dr.Renu Jogi,Indian National Congress,327791,2009,42.56893292,307683,,770024,42.56893292,0.999999765,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Advocate T.R.Nirala,Bahujan Samaj Party,20108,2009,2.611347179,6308,,770024,2.611347179,0.999996171,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Daya Das Lahre,Independent,13800,2009,1.792151933,6840,,770024,1.792151933,0.99999442,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Umesh Singh,Independent,6960,2009,0.903867931,515,-0.888284002,770024,0.903867931,0.999988937,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dr.Daya Ram Dayal,Independent,6445,2009,0.836986899,917,-0.066881032,770024,0.836986899,0.999988053,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Shyam Bihari Trivedi,Independent,5528,2009,0.717899702,408,-0.119087197,770024,0.717899702,0.999986071,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Uttam Prasad Dansena,Sunder Samaj Party,5120,2009,0.66491434,341,,770024,0.66491434,0.999984961,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Tuklal Garg,Independent,4779,2009,0.620630006,150,-0.097269695,770024,0.620630006,0.999983888,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dr.Balmukund Singh Maravi,Gondvana Gantantra Party,4629,2009,0.601150094,814,,770024,0.601150094,0.999983365,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dilip Gupta,Independent,3815,2009,0.495439103,836,-0.125190903,770024,0.495439103,0.999979816,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dilip Kumar,Independent,2979,2009,0.386871059,26,-0.108568045,770024,0.386871059,0.999974152,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Ashok Shrivastava,Independent,2953,2009,0.38349454,934,-0.003376518,770024,0.38349454,0.999973925,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Rambilas Sharma,Independent,2019,2009,0.26219962,133,-0.121294921,770024,0.26219962,0.999961863,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,B.P.Viswakarma,Independent,1886,2009,0.244927431,306,-0.017272189,770024,0.244927431,0.999959173,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Abdul Hamid Siddique,Independent,1580,2009,0.20518841,242,-0.039739021,770024,0.20518841,0.999951267,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Arjun Shrivas Ganguaa,Independent,1338,2009,0.173760818,104,-0.031427592,770024,0.173760818,0.999942453,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Anuj Dhritlahre,Independent,1234,2009,0.160254745,74,-0.013506073,770024,0.160254745,0.999937603,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Sapna Chakraborty,Lok Jan Shakti Party,1160,2009,0.150644655,13,,770024,0.150644655,0.999933623,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dr.Goju Paul,Republican Party Of India (A),1147,2009,0.148956396,81,,770024,0.148956396,0.999932871,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Rajesh Pratap,Independent,1066,2009,0.138437244,36,-0.021817502,770024,0.138437244,0.99992777,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Dilip Singh,Independent,1030,2009,0.133762065,58,-0.004675179,770024,0.133762065,0.999925246,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Mukesh Kumar Sahu,Jharkhand Mukti Morcha,972,2009,0.126229832,35,,770024,0.126229832,0.999920786,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Balaram Sahu,Bharatiya Pichhra Dal,937,2009,0.121684519,115,,770024,0.121684519,0.999917827,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Rajendra Sahu,Independent,822,2009,0.106749919,26,-0.027012145,770024,0.106749919,0.999906332,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Manoj Kumar Birko,Independent,796,2009,0.103373401,186,-0.003376518,770024,0.103373401,0.999903273,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Ramesh Kumar Lahare,Independent,610,2009,0.07921831,20,-0.024155091,770024,0.07921831,0.999873782,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Bilaspur,Ramesh Ahuja,Independent,590,2009,0.076620988,590,-0.002597322,770024,0.076620988,0.999869504,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Saroj Pandey,Bharatiya Janata Party,283170,2009,31.27156912,9954,,905519,31.27156912,0.99999968,1,Bharatiya Janata Party,,0
Chattisgarh,Durg,Pradeep Choubey,Indian National Congress,273216,2009,30.17231002,11337,,905519,30.17231002,0.999999669,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Tarachand Sahu Bhilai Nagar,Independent,261879,2009,28.92032083,243654,,905519,28.92032083,0.999999654,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Shitkaran Mhilwar,Independent,18225,2009,2.012657934,465,-26.9076629,905519,2.012657934,0.999995031,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Raghunandan Sahu,Bahujan Samaj Party,17760,2009,1.961306168,2792,,905519,1.961306168,0.999994901,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Anand Gautam,Independent,14968,2009,1.652974703,8271,-0.359683231,905519,1.652974703,0.99999395,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Laxman Prasad,Independent,6697,2009,0.739575868,569,-0.913398835,905519,0.739575868,0.999986479,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Guru Dada Lokesh Maharaj,Independent,6128,2009,0.676738975,371,-0.062836892,905519,0.676738975,0.999985223,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Tarachand Sahu Balod,Independent,5757,2009,0.635767996,1645,-0.040970979,905519,0.635767996,0.999984271,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Devidas Kurre,Chhattisgarh Vikas Party,4112,2009,0.454104221,97,,905519,0.454104221,0.999977979,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Tarachand Sahu Hasda,Independent,4015,2009,0.443392132,965,-0.192375864,905519,0.443392132,0.999977447,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Rajendra Kumar Sahu,Independent,3050,2009,0.336823413,327,-0.106568719,905519,0.336823413,0.999970312,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Masood Khan,Independent,2723,2009,0.300711526,395,-0.036111887,905519,0.300711526,0.999966747,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Ratan Kumar Kshetrapal,Independent,2328,2009,0.257090133,837,-0.043621393,905519,0.257090133,0.999961105,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Durg,Dr. Pankaj Gosomi (Pandit),Republican Party Of India,1491,2009,0.164656954,1491,,905519,0.164656954,0.999939271,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Shrimati Kamla Devi Patle,Bharatiya Janata Party,302142,2009,40.96407431,87211,,737578,40.96407431,0.999999756,1,Bharatiya Janata Party,,0
Chattisgarh,Janjgir-Champa,Dr.Shivkumar Dahariya,Indian National Congress,214931,2009,29.1401045,38952,,737578,29.1401045,0.999999657,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Dauram Ratnakar,Bahujan Samaj Party,175979,2009,23.85903593,160634,,737578,23.85903593,0.999999581,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Ramcharan Pradhan Adhiwakta,Independent,15345,2009,2.080457931,8890,,737578,2.080457931,0.999995193,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Mayaram Nat,Independent,6455,2009,0.875161678,1199,-1.205296253,737578,0.875161678,0.999988574,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,B.R. Chauhan,Republican Party Of India (A),5256,2009,0.712602599,978,,737578,0.712602599,0.999985967,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Dr.Chhavilal Ratre,Independent,4278,2009,0.580006454,558,-0.295155224,737578,0.580006454,0.999982759,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Anandram Gilhare,Independent,3720,2009,0.504353438,741,-0.075653016,737578,0.504353438,0.999980173,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Chaitram Suryavanshi,Independent,2979,2009,0.403889487,676,-0.100463951,737578,0.403889487,0.999975241,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Neelkanth Ware,Chhattisgarhi Samaj Party,2303,2009,0.312238163,72,,737578,0.312238163,0.999967974,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Sanjeev Kumar Khare,Chhattisgarh Vikas Party,2231,2009,0.302476484,272,,737578,0.302476484,0.999966941,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Janjgir-Champa,Prem Shankar Mahilange Urf Prem India,Lok Jan Shakti Party,1959,2009,0.265599028,1959,,737578,0.265599028,0.999962351,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Sohan Potai,Bharatiya Janata Party,341131,2009,45.98741965,19288,,741792,45.98741965,0.999999783,1,Bharatiya Janata Party,,0
Chattisgarh,Kanker,Smt. Phoolo Devi Netam,Indian National Congress,321843,2009,43.38722984,300821,,741792,43.38722984,0.99999977,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Mayaram Netam (Fulsingh Siladar),Independent,21022,2009,2.833948061,7313,,741792,2.833948061,0.999996471,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Mira Salam,Bahujan Samaj Party,13709,2009,1.848092188,3502,,741792,1.848092188,0.999994589,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,G. R. Rana,Jharkhand Mukti Morcha,10207,2009,1.375992192,2149,,741792,1.375992192,0.999992733,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Jalsingh Shori,Chhattisgarhi Samaj Party,8058,2009,1.08628834,974,,741792,1.08628834,0.999990794,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Devchand Matlam,Independent,7084,2009,0.954984686,170,-1.878963375,741792,0.954984686,0.999989529,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Praful Mandavi,Independent,6914,2009,0.93206721,2566,-0.022917476,741792,0.93206721,0.999989271,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Mayaram Nagwanshi,Gondvana Gantantra Party,4348,2009,0.586148139,158,,741792,0.586148139,0.99998294,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,N. R. Bhuarya,Gondwana Mukti Sena,4190,2009,0.564848367,904,,741792,0.564848367,0.999982296,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Kanker,Bhom Lal,Apna Dal,3286,2009,0.442981321,3286,,741792,0.442981321,0.999977426,0,Bharatiya Janata Party,Bharatiya Janata Party,0
Chattisgarh,Korba,Charan Das Mahant,Indian National Congress,314616,2009,42.19567282,20737,,745612,42.19567282,0.999999763,1,Indian National Congress,,0
Chattisgarh,Korba,Karuna Shukla,Bharatiya Janata Party,293879,2009,39.41446758,260917,,745612,39.41446758,0.999999746,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Hira Singh Markaam,Gondvana Gantantra Party,32962,2009,4.420797949,9826,,745612,4.420797949,0.999997738,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Shambhu Prasad Sharma Advocate,Independent,23136,2009,3.102954352,5271,,745612,3.102954352,0.999996777,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Vijay Laxmi Sharma,Bahujan Samaj Party,17865,2009,2.396018304,7457,,745612,2.396018304,0.999995826,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Ramlakhan Kashi,Independent,10408,2009,1.395900281,896,-1.707054071,745612,1.395900281,0.999992836,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Satrupa,Independent,9512,2009,1.275730541,571,-0.12016974,745612,1.275730541,0.999992161,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Santosh Banjare,Independent,8941,2009,1.199149155,2117,-0.076581385,745612,1.199149155,0.999991661,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Charan Das,Independent,6824,2009,0.915221322,1159,-0.283927834,745612,0.915221322,0.999989074,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Ramdayal Oraon,Independent,5665,2009,0.759778544,375,-0.155442777,745612,0.759778544,0.999986838,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Pawan Kumar,Independent,5290,2009,0.709484289,1156,-0.050294255,745612,0.709484289,0.999985905,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Fuleshwar Prasad Surjaiha,Independent,4134,2009,0.554443866,1082,-0.155040423,745612,0.554443866,0.999981964,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Gend Das Mahant,Independent,3052,2009,0.409328176,697,-0.14511569,745612,0.409328176,0.99997557,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Sangeeta Nirmalkar,Bharatiya Pichhra Dal,2355,2009,0.315847921,205,,745612,0.315847921,0.99996834,0,Indian National Congress,Indian National Congress,0
Chattisgarh,Korba,Kedarnath Rajwade,Jharkhand Mukti Morcha,2150,2009,0.288353728,348,,745612,0.288353728,0.999965322,0,Indian National Congress,Indian National Congress,0
